Unique Key,Collectors Name,Collecting Event,Start,Night Low (°F),End,Day High (°F),Precipitation (Yes/No),MMWR Week,Latitude,Longitute,County,City,Collection Site,Number of Traps,Collecting Method,Pool ID,Genus,Species,Number of Specimens,LAC Result,SLE Result,WNV Result,EEE Result,Adult Females,Adult Males,Collectors Organization,Test Result Date,ID Date,Location,Data Entrant,Date of Data Entry,,,,,,,,,,
1914,Joshua Hardesty,370,8/8/2017,57,8/9/2017,82,no,32,39.2587,-77.807,Jefferson,Charles Town,Rural site,1,CDC Light Trap WITH dry ice,1282,Culex,Culex erraticus,3,Not Tested,Not Tested,Not Tested,Not Tested,3,0,Local Health Department (Berkeley),,8/28/2017,"Moulton Park, 716 Milville Road, Charles Town, Jefferson Co., WV",Eric Dotseth,9/3/2017,,,,,,,,,,
1915,Joshua Hardesty,370,8/8/2017,57,8/9/2017,82,no,32,39.2587,-77.807,Jefferson,Charles Town,Rural site,1,CDC Gravid Trap,1283,Aedes,Aedes albopictus,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,Local Health Department (Berkeley),,8/28/2017,"Moulton Park, 716 Milville Road, Charles Town, Jefferson Co., WV",Eric Dotseth,9/3/2017,,,,,,,,,,
1916,Joshua Hardesty,371,8/8/2017,57,8/9/2017,82,no,32,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,1,CDC Gravid Trap,1284,Culex,Culex restuans,4,Not Tested,Not Tested,Not Tested,Not Tested,4,0,Local Health Department (Berkeley),,8/28/2017,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV",Eric Dotseth,9/3/2017,,,,,,,,,,
1917,Joshua Hardesty,371,8/8/2017,57,8/9/2017,82,no,32,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,1,CDC Gravid Trap,1285,Anopheles,Anopheles punctipennis,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,Local Health Department (Berkeley),,8/28/2017,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV",Eric Dotseth,9/3/2017,,,,,,,,,,
1918,Joshua Hardesty,371,8/8/2017,57,8/9/2017,82,no,32,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,1,BG Sentinel Trap WITHOUT dry ice,1286,Aedes,Aedes japonicus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/28/2017,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV",Eric Dotseth,9/3/2017,,,,,,,,,,
1919,Joshua Hardesty,372,8/10/2017,51,8/11/2017,79,no,32,39.5086,-78.3051,Morgan,Berkeley Springs,Rural site,1,CDC Light Trap WITH dry ice,1287,Culex,Culex restuans,1,Negative,Negative,Positive,Negative,1,0,Local Health Department (Berkeley),9/7/2017,8/28/2017,"Cacapon State Park, 818 Cacapon Lodge Drive, Berkeley Springs, Morgan Co., WV",Eric Dotseth,9/3/2017,,,,,,,,,,
1920,Joshua Hardesty,372,8/10/2017,51,8/11/2017,79,no,32,39.5086,-78.3051,Morgan,Berkeley Springs,Rural site,1,CDC Gravid Trap,1287,Culex,Culex restuans,30,Negative,Negative,Positive,Negative,30,0,Local Health Department (Berkeley),9/7/2017,8/28/2017,"Cacapon State Park, 818 Cacapon Lodge Drive, Berkeley Springs, Morgan Co., WV",Eric Dotseth,9/3/2017,,,,,,,,,,
1921,Joshua Hardesty,373,8/10/2017,51,8/11/2017,79,no,32,39.5366,-78.4544,Morgan,Paw Paw,Rural site,1,CDC Light Trap WITH dry ice,1288,Culex,Culex erraticus,1,Negative,Negative,Negative,Negative,1,0,Local Health Department (Berkeley),9/7/2017,8/28/2017,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV",Eric Dotseth,9/3/2017,,,,,,,,,,
1922,Joshua Hardesty,373,8/10/2017,51,8/11/2017,79,no,32,39.5366,-78.4544,Morgan,Paw Paw,Rural site,1,CDC Light Trap WITH dry ice,1288,Culex,Culex restuans,2,Negative,Negative,Negative,Negative,2,0,Local Health Department (Berkeley),9/7/2017,8/28/2017,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV",Eric Dotseth,9/3/2017,,,,,,,,,,
1923,Joshua Hardesty,373,8/10/2017,51,8/11/2017,79,no,32,39.5366,-78.4544,Morgan,Paw Paw,Rural site,1,CDC Gravid Trap,1288,Culex,Culex restuans,47,Negative,Negative,Negative,Negative,47,0,Local Health Department (Berkeley),9/7/2017,8/28/2017,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV",Eric Dotseth,9/3/2017,,,,,,,,,,
1924,Joshua Hardesty,373,8/10/2017,51,8/11/2017,79,no,32,39.5366,-78.4544,Morgan,Paw Paw,Rural site,1,CDC Gravid Trap,1289,Culex,Culex restuans,50,Negative,Negative,Negative,Negative,50,0,Local Health Department (Berkeley),9/7/2017,8/28/2017,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV",Eric Dotseth,9/3/2017,,,,,,,,,,
1925,Joshua Hardesty,373,8/10/2017,51,8/11/2017,79,no,32,39.5366,-78.4544,Morgan,Paw Paw,Rural site,1,CDC Gravid Trap,1290,Culex,Culex restuans,20,Negative,Negative,Negative,Negative,20,0,Local Health Department (Berkeley),9/8/2017,8/28/2017,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV",Eric Dotseth,9/3/2017,,,,,,,,,,
1926,Joshua Hardesty,373,8/10/2017,51,8/11/2017,79,no,32,39.5366,-78.4544,Morgan,Paw Paw,Rural site,1,CDC Gravid Trap,1291,Aedes,Aedes albopictus,4,Not Tested,Not Tested,Not Tested,Not Tested,4,0,Local Health Department (Berkeley),,8/28/2017,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV",Eric Dotseth,9/3/2017,,,,,,,,,,
1927,Joshua Hardesty,374,8/10/2017,51,8/11/2017,79,no,32,39.6688,-78.0847,Morgan,Berkeley Springs,Rural site,1,CDC Light Trap WITH dry ice,1292,Culex,Culex erraticus,2,Positive,Negative,Negative,Negative,2,0,Local Health Department (Berkeley),9/8/2017,8/28/2017,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV",Eric Dotseth,9/3/2017,,,,,,,,,,
1928,Joshua Hardesty,374,8/10/2017,51,8/11/2017,79,no,32,39.6688,-78.0847,Morgan,Berkeley Springs,Rural site,1,CDC Gravid Trap,1293,Aedes,Aedes albopictus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/28/2017,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV",Eric Dotseth,9/3/2017,,,,,,,,,,
1929,Joshua Hardesty,374,8/10/2017,51,8/11/2017,79,no,32,39.6688,-78.0847,Morgan,Berkeley Springs,Rural site,1,CDC Gravid Trap,1292,Culex,Culex restuans,50,Positive,Negative,Negative,Negative,50,0,Local Health Department (Berkeley),9/8/2017,8/28/2017,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV",Eric Dotseth,9/3/2017,,,,,,,,,,
1930,Joshua Hardesty,374,8/10/2017,51,8/11/2017,79,no,32,39.6688,-78.0847,Morgan,Berkeley Springs,Rural site,1,CDC Gravid Trap,1294,Culex,Culex restuans,50,Negative,Negative,Negative,Negative,50,0,Local Health Department (Berkeley),9/8/2017,8/28/2017,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV",Eric Dotseth,9/3/2017,,,,,,,,,,
1931,Joshua Hardesty,374,8/10/2017,51,8/11/2017,79,no,32,39.6688,-78.0847,Morgan,Berkeley Springs,Rural site,1,CDC Gravid Trap,1295,Culex,Culex restuans,50,Negative,Negative,Negative,Negative,50,0,Local Health Department (Berkeley),9/8/2017,8/28/2017,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV",Eric Dotseth,9/3/2017,,,,,,,,,,
1932,Joshua Hardesty,374,8/10/2017,51,8/11/2017,79,no,32,39.6688,-78.0847,Morgan,Berkeley Springs,Rural site,1,CDC Gravid Trap,1296,Culex,Culex restuans,50,Negative,Negative,Negative,Negative,50,0,Local Health Department (Berkeley),9/8/2017,8/28/2017,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV",Eric Dotseth,9/3/2017,,,,,,,,,,
1933,Joshua Hardesty,374,8/10/2017,51,8/11/2017,79,no,32,39.6688,-78.0847,Morgan,Berkeley Springs,Rural site,1,CDC Gravid Trap,1297,Culex,Culex restuans,50,Negative,Negative,Negative,Negative,50,0,Local Health Department (Berkeley),9/8/2017,8/28/2017,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV",Eric Dotseth,9/3/2017,,,,,,,,,,
1934,Joshua Hardesty,374,8/10/2017,51,8/11/2017,79,no,32,39.6688,-78.0847,Morgan,Berkeley Springs,Rural site,1,CDC Gravid Trap,1298,Culex,Culex restuans,30,Negative,Negative,Negative,Negative,30,0,Local Health Department (Berkeley),9/8/2017,8/28/2017,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV",Eric Dotseth,9/3/2017,,,,,,,,,,
2000,Joshua Hardesty,387,8/15/2017,67,8/16/2017,88,yes,33,39.457,-78.0391,Berkeley,Martinsburg,Rural site,1,CDC Light Trap WITH dry ice,1358,Aedes,Aedes trivittatus,5,Not Tested,Not Tested,Not Tested,Not Tested,5,0,Local Health Department (Berkeley),,8/30/2017,"Poor House Farm Park, Martinsburg, Berkeley Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2001,Joshua Hardesty,387,8/15/2017,67,8/16/2017,88,yes,33,39.457,-78.0391,Berkeley,Martinsburg,Rural site,1,CDC Light Trap WITH dry ice,1340,Culex,Culex erraticus,18,Negative,Negative,Negative,Negative,18,0,Local Health Department (Berkeley),9/8/2017,8/30/2017,"Poor House Farm Park, Martinsburg, Berkeley Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2002,Joshua Hardesty,387,8/15/2017,67,8/16/2017,88,yes,33,39.457,-78.0391,Berkeley,Martinsburg,Rural site,1,CDC Gravid Trap,1340,Culex,Culex restuans,32,Negative,Negative,Negative,Negative,32,0,Local Health Department (Berkeley),9/8/2017,8/30/2017,"Poor House Farm Park, Martinsburg, Berkeley Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2003,Joshua Hardesty,387,8/15/2017,67,8/16/2017,88,yes,33,39.457,-78.0391,Berkeley,Martinsburg,Rural site,1,CDC Gravid Trap,1341,Culex,Culex restuans,50,Negative,Negative,Negative,Negative,50,0,Local Health Department (Berkeley),9/8/2017,8/30/2017,"Poor House Farm Park, Martinsburg, Berkeley Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2004,Joshua Hardesty,387,8/15/2017,67,8/16/2017,88,yes,33,39.457,-78.0391,Berkeley,Martinsburg,Rural site,1,CDC Gravid Trap,1342,Culex,Culex restuans,50,Negative,Negative,Positive,Negative,50,0,Local Health Department (Berkeley),9/8/2017,8/30/2017,"Poor House Farm Park, Martinsburg, Berkeley Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2005,Joshua Hardesty,387,8/15/2017,67,8/16/2017,88,yes,33,39.457,-78.0391,Berkeley,Martinsburg,Rural site,1,CDC Gravid Trap,1343,Culex,Culex restuans,30,Negative,Negative,Negative,Negative,30,0,Local Health Department (Berkeley),9/8/2017,8/30/2017,"Poor House Farm Park, Martinsburg, Berkeley Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2006,Joshua Hardesty,387,8/15/2017,67,8/16/2017,88,yes,33,39.457,-78.0391,Berkeley,Martinsburg,Rural site,1,CDC Gravid Trap,1339,Aedes,Aedes albopictus,3,Not Tested,Not Tested,Not Tested,Not Tested,3,0,Local Health Department (Berkeley),,8/30/2017,"Poor House Farm Park, Martinsburg, Berkeley Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2007,Joshua Hardesty,388,8/15/2017,67,8/16/2017,88,yes,33,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,1,CDC Light Trap WITH dry ice,1344,Psorophora,Psorophora cilata,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/30/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2008,Joshua Hardesty,388,8/15/2017,67,8/16/2017,88,yes,33,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,1,CDC Light Trap WITH dry ice,1345,Aedes,Aedes albopictus,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,Local Health Department (Berkeley),,8/30/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2009,Joshua Hardesty,388,8/15/2017,67,8/16/2017,88,yes,33,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,1,CDC Light Trap WITH dry ice,1346,Anopheles,Anopheles punctipennis,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/30/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2010,Joshua Hardesty,388,8/15/2017,67,8/16/2017,88,yes,33,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,1,CDC Light Trap WITH dry ice,1347,Aedes,Aedes trivittatus,8,Negative,Negative,Negative,Negative,8,0,Local Health Department (Berkeley),9/8/2017,8/30/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2011,Joshua Hardesty,388,8/15/2017,67,8/16/2017,88,yes,33,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,1,CDC Light Trap WITH dry ice,1347,Aedes,Aedes vexans,3,Negative,Negative,Negative,Negative,3,0,Local Health Department (Berkeley),9/8/2017,8/30/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2012,Joshua Hardesty,388,8/15/2017,67,8/16/2017,88,yes,33,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,1,CDC Light Trap WITH dry ice,1347,Aedes,Aedes spp.,1,Negative,Negative,Negative,Negative,1,0,Local Health Department (Berkeley),9/8/2017,8/30/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2013,Joshua Hardesty,388,8/15/2017,67,8/16/2017,88,yes,33,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,1,CDC Gravid Trap,1348,Culex,Culex restuans,50,Negative,Negative,Negative,Negative,50,0,Local Health Department (Berkeley),9/8/2017,8/30/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2014,Joshua Hardesty,388,8/15/2017,67,8/16/2017,88,yes,33,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,1,CDC Gravid Trap,1349,Culex,Culex restuans,50,Negative,Negative,Positive,Negative,50,0,Local Health Department (Berkeley),9/8/2017,8/30/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2015,Joshua Hardesty,388,8/15/2017,67,8/16/2017,88,yes,33,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,1,CDC Gravid Trap,1350,Culex,Culex restuans,50,Negative,Negative,Negative,Negative,50,0,Local Health Department (Berkeley),9/8/2017,8/30/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2016,Joshua Hardesty,388,8/15/2017,67,8/16/2017,88,yes,33,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,1,CDC Gravid Trap,1351,Culex,Culex restuans,50,Negative,Negative,Positive,Negative,50,0,Local Health Department (Berkeley),9/8/2017,8/30/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2017,Joshua Hardesty,388,8/15/2017,67,8/16/2017,88,yes,33,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,1,CDC Gravid Trap,1352,Culex,Culex restuans,17,Negative,Negative,Negative,Negative,17,0,Local Health Department (Berkeley),9/8/2017,8/30/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2018,Joshua Hardesty,388,8/15/2017,67,8/16/2017,88,yes,33,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,1,CDC Gravid Trap,1347,Aedes,Aedes japonicus,1,Negative,Negative,Negative,Negative,1,0,Local Health Department (Berkeley),9/8/2017,8/30/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2019,Joshua Hardesty,389,8/15/2017,67,8/16/2017,88,yes,33,39.4543,-78.1798,Berkeley,Hedgesville,Rural site,1,CDC Light Trap WITH dry ice,1353,Culex,Culex erraticus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/30/2017,"Sleepy Creek Wildlife Management, Hedgesville, Berkeley Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2020,Joshua Hardesty,389,8/15/2017,67,8/16/2017,88,yes,33,39.4543,-78.1798,Berkeley,Hedgesville,Rural site,1,CDC Gravid Trap,1353,Culex,Culex restuans,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/30/2017,"Sleepy Creek Wildlife Management, Hedgesville, Berkeley Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2021,Joshua Hardesty,389,8/15/2017,67,8/16/2017,88,yes,33,39.4543,-78.1798,Berkeley,Hedgesville,Rural site,1,CDC Gravid Trap,1354,Aedes,Aedes japonicus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/30/2017,"Sleepy Creek Wildlife Management, Hedgesville, Berkeley Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2022,Joshua Hardesty,390,8/15/2017,67,8/16/2017,88,yes,33,39.2645,-77.9759,Jefferson,Summit Point,Rural site,1,CDC Light Trap WITH dry ice,1355,Aedes,Aedes albopictus,1,Negative,Negative,Negative,Negative,1,0,Local Health Department (Berkeley),9/8/2017,8/30/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2023,Joshua Hardesty,390,8/15/2017,67,8/16/2017,88,yes,33,39.2645,-77.9759,Jefferson,Summit Point,Rural site,1,CDC Light Trap WITH dry ice,1356,Aedes,Aedes trivittatus,8,Negative,Negative,Negative,Negative,8,0,Local Health Department (Berkeley),9/8/2017,8/30/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2024,Joshua Hardesty,390,8/15/2017,67,8/16/2017,88,yes,33,39.2645,-77.9759,Jefferson,Summit Point,Rural site,1,CDC Light Trap WITH dry ice,1356,Aedes,Aedes vexans,3,Negative,Negative,Negative,Negative,3,0,Local Health Department (Berkeley),9/8/2017,8/30/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2025,Joshua Hardesty,390,8/15/2017,67,8/16/2017,88,yes,33,39.2645,-77.9759,Jefferson,Summit Point,Rural site,1,CDC Light Trap WITH dry ice,1357,Culex,Culex restuans,4,Negative,Negative,Negative,Negative,4,0,Local Health Department (Berkeley),9/12/2017,8/30/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2026,Joshua Hardesty,390,8/15/2017,67,8/16/2017,88,yes,33,39.2645,-77.9759,Jefferson,Summit Point,Rural site,1,CDC Gravid Trap,1357,Culex,Culex restuans,32,Negative,Negative,Negative,Negative,32,0,Local Health Department (Berkeley),9/12/2017,8/30/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2027,Joshua Hardesty,390,8/15/2017,67,8/16/2017,88,yes,33,39.2645,-77.9759,Jefferson,Summit Point,Rural site,1,CDC Gravid Trap,1355,Aedes,Aedes albopictus,4,Negative,Negative,Negative,Negative,4,0,Local Health Department (Berkeley),9/8/2017,8/30/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2028,Joshua Hardesty,390,8/15/2017,67,8/16/2017,88,yes,33,39.2645,-77.9759,Jefferson,Summit Point,Rural site,1,CDC Gravid Trap,1356,Aedes,Aedes japonicus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/30/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2029,Joshua Hardesty,390,8/15/2017,67,8/16/2017,88,yes,33,39.2645,-77.9759,Jefferson,Summit Point,Rural site,1,BG Sentinel Trap WITHOUT dry ice,1355,Aedes,Aedes albopictus,5,Negative,Negative,Negative,Negative,5,0,Local Health Department (Berkeley),9/8/2017,8/30/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2030,Joshua Hardesty,390,8/15/2017,67,8/16/2017,88,yes,33,39.2645,-77.9759,Jefferson,Summit Point,Rural site,1,BG Sentinel Trap WITHOUT dry ice,1356,Aedes,Aedes triseriatus,2,Negative,Negative,Negative,Negative,2,0,Local Health Department (Berkeley),9/8/2017,8/30/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2031,Joshua Hardesty,391,8/15/2017,67,8/16/2017,88,yes,33,39.2587,-77.807,Jefferson,Charles Town,Rural site,1,CDC Gravid Trap,1359,Culex,Culex restuans,21,Negative,Negative,Negative,Negative,21,0,Local Health Department (Berkeley),9/12/2017,8/30/2017,"Moulton Park, 716 Milville Road, Charles Town, Jefferson Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2032,Joshua Hardesty,391,8/15/2017,67,8/16/2017,88,yes,33,39.2587,-77.807,Jefferson,Charles Town,Rural site,1,CDC Gravid Trap,1360,Aedes,Aedes albopictus,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,Local Health Department (Berkeley),,8/30/2017,"Moulton Park, 716 Milville Road, Charles Town, Jefferson Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2033,Joshua Hardesty,392,8/15/2017,67,8/16/2017,88,yes,33,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,1,CDC Gravid Trap,1361,Culex,Culex restuans,50,Negative,Negative,Negative,Negative,50,0,Local Health Department (Berkeley),9/12/2017,8/30/2017,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2034,Joshua Hardesty,392,8/15/2017,67,8/16/2017,88,yes,33,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,1,CDC Gravid Trap,1362,Culex,Culex restuans,50,Negative,Negative,Positive,Negative,50,0,Local Health Department (Berkeley),9/12/2017,8/30/2017,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2035,Joshua Hardesty,392,8/15/2017,67,8/16/2017,88,yes,33,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,1,CDC Gravid Trap,1363,Culex,Culex restuans,50,Negative,Negative,Positive,Negative,50,0,Local Health Department (Berkeley),9/12/2017,8/30/2017,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2036,Joshua Hardesty,392,8/15/2017,67,8/16/2017,88,yes,33,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,1,CDC Gravid Trap,1364,Culex,Culex restuans,10,Negative,Negative,Negative,Negative,10,0,Local Health Department (Berkeley),9/12/2017,8/30/2017,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2037,Joshua Hardesty,392,8/15/2017,67,8/16/2017,88,yes,33,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,1,BG Sentinel Trap WITHOUT dry ice,1364,Culex,Culex restuans,1,Negative,Negative,Negative,Negative,1,0,Local Health Department (Berkeley),9/12/2017,8/30/2017,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2038,Joshua Hardesty,393,8/17/2017,62,8/18/2017,87,yes,33,39.5086,-78.3051,Morgan,Berkeley Springs,Rural site,1,CDC Gravid Trap,1365,Culex,Culex restuans,17,Negative,Negative,Negative,Negative,17,0,Local Health Department (Berkeley),9/12/2017,8/30/2017,"Cacapon State Park, 818 Cacapon Lodge Drive, Berkeley Springs, Morgan Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2039,Joshua Hardesty,393,8/17/2017,62,8/18/2017,87,yes,33,39.5086,-78.3051,Morgan,Berkeley Springs,Rural site,1,CDC Gravid Trap,1366,Aedes,Aedes japonicus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/30/2017,"Cacapon State Park, 818 Cacapon Lodge Drive, Berkeley Springs, Morgan Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2040,Joshua Hardesty,393,8/17/2017,62,8/18/2017,87,yes,33,39.5086,-78.3051,Morgan,Berkeley Springs,Rural site,1,BG Sentinel Trap WITHOUT dry ice,1366,Aedes,Aedes triseriatus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/30/2017,"Cacapon State Park, 818 Cacapon Lodge Drive, Berkeley Springs, Morgan Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2041,Joshua Hardesty,393,8/17/2017,62,8/18/2017,87,yes,33,39.5086,-78.3051,Morgan,Berkeley Springs,Rural site,1,BG Sentinel Trap WITHOUT dry ice,1365,Culex,Culex restuans,2,Negative,Negative,Negative,Negative,2,0,Local Health Department (Berkeley),9/8/2017,8/30/2017,"Cacapon State Park, 818 Cacapon Lodge Drive, Berkeley Springs, Morgan Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
2042,Joshua Hardesty,394,8/17/2017,62,8/18/2017,87,yes,33,39.5366,-78.4544,Morgan,Paw Paw,Rural site,1,CDC Light Trap WITH dry ice,1367,Culex,Culex restuans,2,Negative,Negative,Negative,Negative,2,0,Local Health Department (Berkeley),9/12/2017,8/30/2017,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV",Eric Dotseth,9/10/2017,,,,,,,,,,
